id,name,category,original_type,address,town,lng,lat,rating,has_nonheritage,nonheritage_match,query_type
B02F511V5K,夏南二公园,自然景观,风景名胜;公园广场;公园广场,石岸口新村,桂城街道,113.182782,23.057529,4.4,False,,风景名胜
B0KK6ZF71J,文翰湖公园三期,自然景观,风景名胜;公园广场;公园,文翰湖公园,桂城街道,113.2411,23.012074,4.1,False,,风景名胜
B0FFIHRSOD,佛山南海金融公园,自然景观,风景名胜;公园广场;公园,桂城街道海八东路21号附近,桂城街道,113.158027,23.067941,4.1,False,,风景名胜
B02F508MSP,金雅轩世纪广场,自然景观,风景名胜;公园广场;城市广场,大沥镇铁村新区三路13号,大沥镇,113.117531,23.105473,4.4,False,,风景名胜
B02F511R77,厦边公园,自然景观,风景名胜;公园广场;公园,松岗工业大道与南厦边大道交汇处西170米,大沥镇,113.096969,23.130945,4.3,False,,风景名胜
B02F503CBT,凤东公园,自然景观,风景名胜;公园广场;公园,凤池东路29号,大沥镇,113.116327,23.11227,4.2,False,,风景名胜
B02F50UENU,沙溪公园,自然景观,风景名胜;公园广场;公园,公园路,里水镇,113.199386,23.125777,4.2,False,,风景名胜
B0I6USGK3P,桂城西龙湿地公园,自然景观,风景名胜;公园广场;公园,平胜大桥旁,桂城街道,113.170458,22.997311,4.2,False,,风景名胜
B02F507HD8,东约公园,自然景观,风景名胜;公园广场;公园,东约文明村大路与东约公园西路交叉口东140米,里水镇,113.162588,23.119297,4.3,False,,风景名胜
B02F504ZUG,沥城公园,自然景观,风景名胜;公园广场;公园,教育路与竹冠路交汇处东北角,里水镇,113.125757,23.114148,4.3,False,,风景名胜
B02F50WHLB,里东公园,自然景观,风景名胜;公园广场;公园,里水镇壮尤坊125号楼,里水镇,113.167701,23.200094,4.3,False,,风景名胜
B0LKVH49D7,罗村文化公园,自然景观,风景名胜;公园广场;公园,乐园二路3号,狮山镇,113.048319,23.057834,4.0,False,,风景名胜
B02F501Q4Z,南海文化公园,自然景观,风景名胜;公园广场;公园,桂城南新一路6号,桂城街道,113.145818,23.022913,4.2,False,,风景名胜
B02F507H3D,沙涌公园,自然景观,风景名胜;公园广场;公园,上沙涌市场斜对面,里水镇,113.166353,23.144604,4.2,False,,风景名胜
B0FFIZ6U2D,树蛙攀岩公园,自然景观,风景名胜;公园广场;公园,西樵镇樵岭国际4楼,西樵镇,112.986763,22.94174,3.7,False,,公园广场
B0FFHTLTR2,蛇龙公园,自然景观,风景名胜;公园广场;公园,金城西一路与金五西路交叉口西北60米,里水镇,113.136527,23.102406,3.8,False,,公园广场
B0FFGV600J,街心公园,自然景观,风景名胜;公园广场;公园,文化街与新兴路交叉口,里水镇,113.164622,23.197213,3.5,False,,公园广场
B0FFF0FM3G,沙口公园,自然景观,风景名胜;公园广场;公园,沙口下街沿江路,九江镇,113.036841,22.812617,4.1,False,,公园广场
B02F50WJ3D,展旗村公园,自然景观,风景名胜;公园广场;公园,大冲展旗村与大甘路交叉口东700米路北,里水镇,113.141738,23.152272,4.2,False,,公园广场
B0FFHS5224,罗村咏春体育公园文化广场,自然景观,风景名胜;公园广场;公园|风景名胜;公园广场;城市广场,狮山镇罗村大道南8号,狮山镇,113.037447,23.046482,4.3,True,咏春拳,公园广场
B0FFGA4GNF,康乐公园,自然景观,风景名胜;公园广场;公园,第五人民医院(城南二路南),大沥镇,113.115948,23.103781,4.0,False,,公园广场
B0FFFNNGQB,八甲公园,自然景观,风景名胜;公园广场;公园,丹灶镇金沙西联八甲村,丹灶镇,112.928844,23.091539,4.2,False,,公园广场
B02F50UO34,状元公园,自然景观,风景名胜;公园广场;公园,罗村街道北湖一路,狮山镇,113.050575,23.071443,4.1,False,,公园广场
B02F508PZ5,怡海公园,自然景观,风景名胜;公园广场;公园,怡海路华翠南路路口,桂城街道,113.163804,23.018378,4.2,False,,公园广场
B02F508R2T,怡翠公园,自然景观,风景名胜;公园广场;公园,华翠南路与桂平西路交汇处,桂城街道,113.165885,23.031027,4.0,False,,公园广场
B02F5038U7,草暖公园,自然景观,风景名胜;公园广场;公园,永安大道西7号,大沥镇,113.083404,23.223546,4.1,False,,公园广场
B0FFIA0LWM,里水消防科普公园,自然景观,风景名胜;公园广场;公园,里水镇河村社区石荣前路,里水镇,113.161401,23.181803,4.2,False,,公园广场
B02F507C6B,东华娱乐公园,自然景观,风景名胜;公园广场;公园,石碣村,大沥镇,113.087629,23.15203,4.2,False,,公园广场
B0FFIL2AV2,丹灶镇消防主题公园,自然景观,风景名胜;公园广场;公园,新裕路与文沙路交叉口西100米,丹灶镇,112.963875,23.05663,3.7,False,,公园广场
B02F506TPE,海景森林公园,自然景观,风景名胜;公园广场;公园,兴业西路,狮山镇,112.994714,23.100606,4.0,False,,公园广场
B02F507CO9,和顺公园,自然景观,风景名胜;公园广场;公园,里水镇沿江北路20号,里水镇,113.128989,23.251181,4.0,False,,公园广场
B0FFHEUVDU,北一公园,自然景观,风景名胜;公园广场;公园,胜塘村一六巷,大沥镇,113.117086,23.100087,3.9,False,,公园广场
B0FFHPRWQY,海逸社区公园,自然景观,风景名胜;公园广场;公园,桂城街道佛山一环与平西大道交汇处,桂城街道,113.17394,23.020635,4.0,False,,公园广场
B02F503XQB,探花公园,自然景观,风景名胜;公园广场;公园,九江镇汾江南路57号,九江镇,113.004524,22.84563,4.1,False,,公园广场
B0FFH46QG7,里水滨河公园,自然景观,风景名胜;公园广场;公园,北沙大道沙洛路20号北沙村沙洛工业区附近,里水镇,113.149599,23.19465,3.9,False,,公园广场
B02F50UTEC,和顺文体公园,自然景观,风景名胜;公园广场;公园,金华西路52号对面,里水镇,113.134553,23.257916,4.1,False,,公园广场
B02F50UERY,荷香园,自然景观,风景名胜;公园广场;公园,里水镇邓岗村,里水镇,113.156943,23.190332,4.1,False,,公园广场
B0FFF4TFPO,大沥镇体育休闲公园,自然景观,风景名胜;公园广场;公园,新城三路与禅炭路交叉口,大沥镇,113.109481,23.112083,4.1,False,,公园广场
B0FFF4T9UU,南海活力足球公园,自然景观,风景名胜;公园广场;公园,桂平路深涌段(田园美食旁),桂城街道,113.179048,23.030149,4.4,False,,公园广场
B0FFF4HXKP,莲藕塘公园,自然景观,风景名胜;公园广场;公园,西二路西末处,大沥镇,113.099416,23.08187,3.9,False,,公园广场
B0FFF4C8ES,东平水道河堤公园,自然景观,风景名胜;公园广场;公园,三山西大桥,桂城街道,113.217987,23.035818,4.2,False,,公园广场
B02F50X8YO,红棉公园,自然景观,风景名胜;公园广场;公园,太平西路13号,丹灶镇,113.014237,22.830973,4.0,False,,公园广场
B02F507H5G,伯奇公园,自然景观,风景名胜;公园广场;公园,大沥镇黄岐泌冲泌一新村,大沥镇,113.188089,23.142504,4.0,False,,公园广场
B02F5076IN,华光公园,自然景观,风景名胜;公园广场;公园,民康路27号,丹灶镇,113.022858,22.919068,4.2,False,,公园广场
B02F506168,新桂公园,自然景观,风景名胜;公园广场;公园,盐步镇河西大道,大沥镇,113.163942,23.081394,4.2,False,,公园广场
B0FFHS6AHL,璜溪公园,自然景观,风景名胜;公园广场;公园,博爱东路佛山市南海意博铝门制品厂东,大沥镇,113.093726,23.113581,3.6,False,,公园广场
B02F503O67,吕村公园,自然景观,风景名胜;公园广场;公园,,大沥镇,113.092255,23.234813,4.0,False,,公园广场
B0FFHEZA7J,罗田公园,自然景观,风景名胜;公园广场;公园,大沥镇奇槎社区,大沥镇,113.134436,23.078522,4.1,False,,公园广场
B02F5076AX,乐城公园,自然景观,风景名胜;公园广场;公园,狮山镇罗村镇鸿安街,狮山镇,113.099724,23.068413,4.0,False,,公园广场
B02F5076AE,大操场公园,自然景观,风景名胜;公园广场;公园,大沥镇谭边管理区南队村南队街三巷21号,大沥镇,113.072611,23.108009,4.3,False,,公园广场
B0FFJ8VLGS,党建公园,自然景观,风景名胜;公园广场;公园,环岛西路与东边大街十一巷交叉口东南80米,桂城街道,113.22021,23.027862,3.4,False,,公园广场
B0FFFOOKFE,江晖园,自然景观,风景名胜;公园广场;公园,石江幼儿园,丹灶镇,113.007734,22.90302,3.8,False,,公园广场
B0FFH3WRG4,李氏宗祠,自然景观,风景名胜;风景名胜;风景名胜,,大沥镇,113.090583,23.189766,3.5,False,,动植物园
B0FFH2VG24,参天宫圣庙,自然景观,风景名胜;风景名胜;寺庙道观,直涌路三村中心公园,桂城街道,113.156823,23.002109,3.7,False,,动植物园
B0FFH2AYLO,守顺吴公祠,自然景观,风景名胜;风景名胜;风景名胜,广云路与兴贤大道交叉口东北120米,大沥镇,113.077538,23.128037,3.6,False,,动植物园
B02F5077AW,太清宫,自然景观,风景名胜;风景名胜;寺庙道观,九江镇大谷市场,九江镇,113.043431,22.828437,3.7,False,,动植物园
B0FFG4RUQU,吴家大院,自然景观,风景名胜;风景名胜;风景名胜,九江镇人民路40号,九江镇,113.017758,22.833102,4.3,False,,动植物园
B0FFG4B8C9,南国桃园,自然景观,风景名胜;风景名胜;风景名胜,鸿基大道,大沥镇,113.103899,23.183076,4.7,False,,动植物园
B0FFG233RB,西樵山-听音湖,自然景观,风景名胜;风景名胜;风景名胜,锦湖大道7号,西樵镇,112.965527,22.937062,4.6,False,,动植物园
B0FFG0YUHE,南海观音寺,自然景观,风景名胜;风景名胜;寺庙道观,凤凰路,大沥镇,113.108714,23.175651,4.7,False,,动植物园
B0FFFR5A1V,清风亭,自然景观,风景名胜;风景名胜;风景名胜,桂城镇东约区东大街6号,桂城街道,113.144517,23.035218,4.1,False,,动植物园
B02F50YH2H,南海湾森林生态园,自然景观,风景名胜;风景名胜;风景名胜,西樵镇西岸庆云洞风景区管理处庆云大道尾,西樵镇,112.8746,22.851696,4.5,False,,动植物园
B02F50UTH5,叶问宗师馆,自然景观,风景名胜;风景名胜;纪念馆,狮山镇乐安西街21号,狮山镇,113.092699,23.063952,4.3,True,咏春拳,动植物园
B02F508N49,龙涛湾森林动感水城,自然景观,风景名胜;风景名胜;风景名胜,西岸幸福水库内,西樵镇,112.852826,22.854147,3.9,False,,动植物园
B02F5077T5,白云洞风景区,自然景观,风景名胜;风景名胜;风景名胜,西樵镇樵园路西樵山,西樵镇,112.962325,22.933011,4.2,False,,动植物园
B02F5076F0,西樵山风景名胜区,自然景观,风景名胜;风景名胜;国家级景点,西樵镇环山大道,西樵镇,112.976074,22.908475,4.7,False,,动植物园
B02F5076E8,西樵山南海观音,自然景观,风景名胜;风景名胜;风景名胜,环山大道,西樵镇,112.977134,22.92711,4.7,False,,动植物园
B02F506TYO,千灯湖公园,自然景观,风景名胜;风景名胜;省级景点,灯湖西路28号,桂城街道,113.146094,23.05361,4.7,False,,动植物园
B02F503R4G,中央电视台南海影视城,自然景观,风景名胜;风景名胜;国家级景点,狮山镇松岗影城大道,狮山镇,113.10825,23.186927,4.6,False,,动植物园
B02F50V1CO,妙音水月宫,自然景观,风景名胜;风景名胜;寺庙道观,新村大道西43号(玉器街地铁站A口步行470米),桂城街道,113.210747,23.024731,4.1,False,,动植物园
B0FFH3YDKA,孙氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇石碣乐安村12巷,狮山镇,113.089135,23.150627,4.2,False,,动植物园
B0FFI45F68,刘氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,官窑厚东商业街,狮山镇,113.074893,23.225188,4.1,False,,动植物园
B0FFHRPUYH,观音庙,自然景观,风景名胜;风景名胜;寺庙道观,篷涌大道三巷与冲头大街交叉口南60米,桂城街道,113.191867,23.026327,3.9,False,,动植物园
B0FFI2P9ZF,纯嘏冯公祠,自然景观,风景名胜;风景名胜;寺庙道观,高碧线与盐秀路交叉口东南220米,里水镇,113.208467,23.090853,3.4,False,,动植物园
B0FFHKW8UF,西樵戴氏大宗祠,自然景观,风景名胜;风景名胜;风景名胜,西樵镇大同二村戴家住宅区,西樵镇,112.991882,22.888527,3.9,False,,动植物园
B0FFH3ZP7O,谭氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,联河路,里水镇,113.148352,23.093293,3.8,False,,动植物园
B0FFH3Z0A4,顺天颜公祠,自然景观,风景名胜;风景名胜;寺庙道观,大沥镇盐歩颜边村新街,大沥镇,113.152764,23.08841,3.6,False,,纪念馆
B0FFG3XAOW,刘氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇罗村白沙桥市场,狮山镇,113.018514,23.084699,3.6,False,,纪念馆
B0FFF9S8UN,白氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇创业路海景森林公园附近,狮山镇,112.998178,23.091713,3.9,False,,纪念馆
B0FFH4A1Q4,二圣古庙,自然景观,风景名胜;风景名胜;寺庙道观,里水镇石二村,里水镇,113.127923,23.197143,3.7,False,,纪念馆
B0FFH47DDD,西窓陈宗祠,自然景观,风景名胜;风景名胜;寺庙道观,九潭村西三街,大沥镇,113.089597,23.095541,3.8,False,,纪念馆
B0FFH47A6W,福德祠,自然景观,风景名胜;风景名胜;寺庙道观,孔村南街与孔村东街交叉口南220米,里水镇,113.139763,23.232225,4.1,False,,纪念馆
B0FFH46CEW,谢氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,三区路与村前路交叉口南380米,里水镇,113.136127,23.213784,3.9,False,,纪念馆
B0FFFA8TI0,勉亭丁公祠,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇汀圃新村大道,狮山镇,113.011422,23.206562,4.0,False,,纪念馆
B02F507C73,何氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,西樵镇联新13队,西樵镇,112.961625,22.967047,3.9,False,,纪念馆
B0FFJRRLA2,刘氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,沙水村,丹灶镇,112.936145,23.04483,4.0,False,,纪念馆
B0FFI2K267,林氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,林氏大街北侧,里水镇,113.146761,23.234524,3.7,False,,纪念馆
B0FFHDP9AW,宗汉黄公祠,自然景观,风景名胜;风景名胜;寺庙道观,下柏工业大道与东环路交叉口南160米,狮山镇,113.022952,23.060219,3.9,False,,纪念馆
B0FFHDEI45,西溪张公祠,自然景观,风景名胜;风景名胜;寺庙道观,敦和大道6号,大沥镇,113.109578,23.122226,4.1,False,,纪念馆
B02F5115EQ,洪圣古庙,自然景观,风景名胜;风景名胜;寺庙道观,S8广佛肇高速与官窑立交交叉口西380米,狮山镇,113.014767,23.205924,3.9,False,,纪念馆
B0FFH42HYC,南海神庙,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇松夏大道松夏工业园万石村,狮山镇,113.080252,23.180045,4.0,False,,纪念馆
B0FFGYME07,黄岐龙母庙,自然景观,风景名胜;风景名胜;寺庙道观,北环路与岐阳路交叉口西100米,大沥镇,113.195236,23.11989,4.2,True,龙母诞,纪念馆
B0FFG2AME7,西樵山风景名胜区-观音庙,自然景观,风景名胜;风景名胜;寺庙道观,西樵镇樵园路白云洞景区内,西樵镇,112.964449,22.933622,4.2,False,,纪念馆
B02F50WJ53,西华寺,自然景观,风景名胜;风景名胜;寺庙道观,西寺街13号,里水镇,113.201118,23.201747,4.3,False,,纪念馆
B0FFI2LEM1,应忠黄公祠,自然景观,风景名胜;风景名胜;寺庙道观,里水镇北沙新市场一街,里水镇,113.136345,23.184719,3.7,False,,纪念馆
B0FFHS7BN3,敏学黄公祠,自然景观,风景名胜;风景名胜;寺庙道观,江心北约街与横沙路交叉口西220米,里水镇,113.170293,23.119539,3.6,False,,纪念馆
B0FFH48ZUB,叶氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,大沥水头蛇四村镇南街蛇龙牌坊附近,大沥镇,113.134857,23.100348,3.8,False,,纪念馆
B0FFH450EF,罗氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,前街二十一巷西北侧,丹灶镇,113.049258,23.038438,3.9,False,,纪念馆
B0FFH43KMH,谢氏大宗祠,自然景观,风景名胜;风景名胜;寺庙道观,谢家街与潘谢路交叉口北80米,大沥镇,113.110316,23.099698,4.0,False,,纪念馆
B0FFIVE54S,何氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,九江镇镇南乡石龙村,九江镇,112.924275,22.874755,3.6,False,,纪念馆
B0FFHZZ4BQ,德深李公祠,自然景观,风景名胜;风景名胜;寺庙道观,狮山镇璜溪村,狮山镇,113.094883,23.113772,4.0,False,,纪念馆
B0FFH4AQI7,陈氏宗祠,自然景观,风景名胜;风景名胜;寺庙道观,村前西排巷与东约村中环街交叉口西北约220米,里水镇,113.146747,23.131128,3.6,False,,纪念馆
B0FFG3QFIH,承源蔡公祠,自然景观,风景名胜;风景名胜;寺庙道观,上柏大道与佛下段交叉口东北120米,狮山镇,113.019886,23.072994,3.9,False,,纪念馆
B02F508S68,四世杨公祠,自然景观,风景名胜;风景名胜;寺庙道观,茶田大街与黄广线交叉口西北340米,狮山镇,113.007314,23.149449,3.8,False,,纪念馆
B02F508MWM,文武庙,自然景观,风景名胜;风景名胜;寺庙道观,村前大街与上朗段交叉口东南300米,丹灶镇,112.93146,22.990501,3.5,False,,纪念馆
